,tweet_user,tweet_text,tweet_id,timestamp
18,@BarackObama,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive change.https://twitter.com/obamafoundation/status/839584161442775040 …",839585255703080968,1:14 PM - 8 Mar 2017
19,@ObamaFoundation,Courage comes in many forms. Who in your local community or neighborhood leads by example? #ProfileInCourage https://www.obama.org/your-voice/ pic.twitter.com/TgdEbdOIQh,837320370281644032,7:15 AM - 2 Mar 2017
20,@BarackObama,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them: https://www.obama.org/your-voice/ https://twitter.com/JFKLibrary/status/837318374233354248 …,837322131834875904,7:22 AM - 2 Mar 2017
21,@BarackObama,We asked. You answered.https://medium.com/@ObamaFoundation/we-asked-and-you-answered-26de78979a64 …,832675462325243906,11:37 AM - 17 Feb 2017
22,@BarackObama,"Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new.pic.twitter.com/O0UhJWoqGN",831527113211645959,7:34 AM - 14 Feb 2017
23,@BarackObama,I read letters like these every single day. It was one of the best parts of the job – hearing from you.https://nyti.ms/2jAhB2P ,823230505546117120,10:07 AM - 22 Jan 2017
24,@ObamaFoundation,Add your voice: http://Obama.org pic.twitter.com/Uf7oEvkZF3,822537741195997186,12:14 PM - 20 Jan 2017
25,@BarackObama,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here:http://Obama.org ",822550536469803009,1:05 PM - 20 Jan 2017
26,@BarackObama,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.",822550300942856193,1:04 PM - 20 Jan 2017
27,@BarackObama,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: http://ofa.bo/2iYYkWQ  #ObamaFarewell",818966711995088896,3:44 PM - 10 Jan 2017
28,@OFA,"""Thanks to the Affordable Care Act, your coverage is better today than it was before.""

Watch the weekly address: http://ofa.bo/2fG3Tv1 ",794938896991797248,9:26 AM - 5 Nov 2016
29,@BarackObama,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care. http://ofa.bo/2ebbyAo ",794926969829920768,8:38 AM - 5 Nov 2016
30,@BarackObama,"Let's keep working to keep our economy on a better, stronger course.pic.twitter.com/bV2BVjyj7a",794664579834015745,3:16 PM - 4 Nov 2016
31,@BarackObama,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. http://ofa.bo/2fn8oHC ,794606453197774849,11:25 AM - 4 Nov 2016
32,@BarackObama,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. http://ofa.bo/2e8XF5N  #JobsReport",794572967258640384,9:12 AM - 4 Nov 2016
33,@BarackObama,There are a lot of plans out there. Check your options and lock in the one that's best for you: http://ofa.bo/2eZtYDp  #GetCovered,794283659079520256,2:02 PM - 3 Nov 2016
34,@BarackObama,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: http://ofa.bo/2feEipF ",794255026570993664,12:08 PM - 3 Nov 2016
35,@POTUS44,It happened: @Cubs win World Series. That's change even this South Sider can believe in. Want to come to the White House before I leave?,794057504871346176,11:03 PM - 2 Nov 2016
36,@BarackObama,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCoveredpic.twitter.com/e1KoXcPtpU,793881038862757888,11:22 AM - 2 Nov 2016
